"","x","y","acaldi","acalma","alsebl","apeime","ast2gr","beilpe","brosal","calolo","caseac","chr1ec","chr2ar","cordla","cupasy","des2pa","faraoc","gar2in","guapst","guargu","guarsp","guatdu","hassfl","heisco","herrpu","hirttr","hybapr","ingago","ingama","ingaqu","ingaum","loncla","malmsp","maquco","mourmy","ocotce","oenoma","olmeas","ormoma","pentma","picrla","pipeae","pipeco","pipecu","pipepe","pipere","poular","pourbi","pri2co","protco","protpa","protte","quaras","randar","simaam","sipacr","socrex","solast","soroaf","swars2","sympgl","tab1gu","tab1ro","tab2ar","tachve","termam","tet2pa","thevah","tri2tu","unonpi","virose","virosu","xyl1ma","alchco","cassel","chr2ca","coccma","cou2cu","dendar","drypst","ery1co","eugega","eugene","eugeoe","hampap","ingapu","laciag","laetth","maytsc","micoaf","nectci","ouralu","psycho","stylst","swars1","talipr","tratas","zantbe","apeiti","ardigu","aspicr","cecrin","coccco","cordbi","dio2ar","guargr","ingath","micoar","micoel","micone","nectpu","perexa","poutre","poutst","pterro","sipapa","tri2pa","zantp1","ade1tr","alibed","annosp","ast1st","bactc1","cappfr","ceibpe","gar2ma","guetfo","ocotob","ocotpu","paligu","pse1se","sloate","andiin","casesy","eugeco","ingasa","psycma","quasam","annoac","cordal","crotbi","cupala","cuparu","gustsu","ingas1","jac1co","lacmpa","pla1pi","pla2el","turpoc","hyeral","schipa","sterap","tremmi","celtsc","heisac","ormocr","zantpr","caseco","licahy","rinosy","anaxpa","cestme","licapl","lozapi","ocotwh","psycch","sapiau","virosp","solaha","sponmo","theoca","casear","clidde","entesc","ery2ma","guazul","luehse","ochrpy","sponra","ery2pa","myrcga","geniam","sennda","tropra","taline","hameax","ingafa","cha2sc","vismba","phoeci","anacex","tripcu","allops","bactma","cecrob","ingaco","micoho","psycde","psycg1","chimpa","psycac","sch1zo","lafopu","diptpa","ingasp","neeaam","conoci","psycli","tremin","couthe","cyphha","laetpr","huracr","lindla","vochfe","nectgl","ardife","pit1ma","posola","elaeol","solaas","ficuob","urerba","cupaci","bactba","pipea1","aegipa","xyl2ol","acacme","malpro","psidfr","ingami","micopr","myrofr","psycra","ficupo","psycg3","zuelgu","ficuci","termob","hirtam","ficuc2","psycfu","ficuin","casegu","cecrlo","ingaru","maclti","tri4ga","cha1te","brosgu","ficuto","colugl","tocopi","aphesi","tri1gi","ficutr","spacme","cedrod","pipeim","amaico","poutfo","pipelo","cavapl","leandi","ficuma","clidse","cestra","macrgl","ficuyo","clidoc","margno","pochse","tet4jo","ormoam","ingape","vismbi","nects1","mar1la","randfo","ficupe","pipeca","stemgr","micoim","psycpi","bactc2","rauvli","jac2sp","appuse","protsp","sapisp","cespma","pit1ru","conobr","oreoca","ardiba","pterof","verbgi","pochqu","micodo"
"578",887.5,187.5,0,0,7,0,0,3,0,0,1,0,1,3,1,16,20,13,0,4,2,0,0,1,2,3,88,0,0,0,0,1,1,2,5,1,2,0,0,0,3,0,0,0,0,0,2,0,0,1,4,5,2,0,2,0,0,0,4,2,0,0,0,1,7,0,12,0,14,0,1,0,2,0,2,0,1,0,0,8,0,3,0,1,0,0,3,0,0,0,0,1,5,1,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,3,0,1,1,1,0,0,0,0,0,0,1,0,1,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"579",887.5,212.5,2,0,5,0,0,0,0,2,1,1,3,2,2,15,18,13,1,3,0,4,0,0,0,8,112,0,3,1,0,1,0,5,3,0,0,2,0,0,7,0,1,0,0,0,5,0,0,0,1,7,6,2,5,0,0,0,3,9,0,0,1,2,8,0,11,0,9,2,0,2,2,0,2,0,1,0,0,17,0,2,0,1,1,0,3,0,0,0,0,0,2,2,6,3,0,0,0,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,5,0,0,0,1,0,0,0,1,0,0,0,0,2,1,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"580",887.5,237.5,1,0,9,0,0,7,1,0,0,3,1,3,0,15,30,9,1,8,1,2,0,0,3,10,60,1,1,5,1,1,1,3,2,0,0,3,0,1,7,0,0,0,0,1,6,0,0,1,3,11,5,0,1,0,2,0,12,2,0,0,0,4,3,0,14,0,25,1,0,1,0,0,1,0,0,1,0,12,0,0,2,0,0,0,2,0,0,0,0,1,1,6,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"581",912.5,12.5,0,0,27,0,1,0,0,2,1,0,2,2,4,12,7,11,0,1,1,0,0,0,1,8,13,0,2,1,0,1,5,1,4,0,6,0,0,0,4,0,0,0,0,0,0,0,1,0,5,6,0,0,3,0,0,0,0,4,0,0,0,0,5,0,34,0,0,0,0,0,4,0,1,1,0,3,0,9,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,1,0,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"582",912.5,37.5,2,0,21,0,0,0,1,0,0,0,0,1,3,4,32,18,1,0,0,0,0,1,2,4,32,0,1,0,2,0,0,0,2,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,1,2,1,0,0,0,3,10,0,0,0,0,2,0,8,0,3,0,0,0,1,0,2,0,0,4,0,3,0,2,1,1,0,0,1,0,0,1,0,5,1,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,1,0,2,1,0,2,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"583",912.5,262.5,8,0,2,1,0,2,1,1,0,6,2,1,0,18,11,3,0,12,2,2,0,0,2,15,27,3,4,2,1,0,0,7,1,0,1,1,0,4,21,0,0,0,0,1,8,0,0,2,2,25,8,1,5,0,0,0,6,4,1,0,1,1,3,0,7,0,48,2,0,1,2,3,1,0,0,0,0,6,0,0,0,1,0,0,3,0,1,0,0,0,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,1,0,0,0,7,0,0,0,0,0,2,0,0,1,0,2,0,1,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,17,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,35,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"584",912.5,287.5,0,0,1,0,0,2,0,0,0,0,1,1,1,20,7,4,0,17,2,3,0,1,2,8,43,0,4,1,0,0,0,4,2,0,1,6,0,1,7,0,0,0,0,0,7,1,0,3,0,19,6,1,0,0,0,0,2,3,0,0,1,3,2,0,2,0,21,5,1,0,7,3,1,0,0,0,0,7,0,1,0,1,0,0,2,0,0,0,0,0,0,2,1,1,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,2,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"585",912.5,312.5,3,0,3,0,0,1,0,0,1,3,1,1,1,12,20,9,0,14,1,3,0,2,0,5,27,1,2,4,0,0,0,8,0,3,0,2,0,0,9,0,0,0,0,0,3,0,0,3,2,22,5,0,0,0,1,0,2,1,1,0,0,4,0,0,4,0,63,5,4,2,2,0,2,0,0,0,0,17,0,2,0,0,0,0,1,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"586",912.5,337.5,1,0,1,0,0,6,1,1,0,2,0,4,0,11,5,11,0,5,2,2,0,3,1,10,10,1,2,1,0,0,2,2,3,0,1,2,0,1,2,0,0,0,0,1,2,0,0,2,8,19,5,1,1,0,2,0,5,2,0,0,0,3,3,0,3,0,13,4,1,0,1,0,1,1,0,0,0,7,0,2,1,2,0,0,0,0,0,0,0,0,1,7,0,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,5,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,2,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"587",912.5,362.5,2,0,9,1,0,8,1,3,0,2,0,2,0,12,8,9,0,7,4,5,1,3,1,17,18,0,4,2,0,0,1,6,3,0,1,1,0,0,4,0,0,0,1,0,12,0,0,5,7,22,5,3,0,0,1,0,8,7,3,0,0,4,4,0,13,0,34,4,4,1,0,1,0,0,1,0,0,14,0,4,0,4,0,1,1,0,0,0,0,1,1,2,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"588",912.5,387.5,7,0,9,0,0,7,2,0,2,3,2,2,0,19,12,6,0,3,1,4,1,0,3,13,45,2,2,0,0,1,4,5,7,1,3,2,0,0,0,0,0,0,0,0,2,0,0,2,16,19,9,0,6,0,4,0,4,12,2,0,0,7,0,0,5,0,35,2,0,2,0,2,0,0,0,0,0,5,0,6,2,3,0,0,0,1,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,3,0,1,8,0,0,0,2,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"589",912.5,412.5,3,0,3,0,0,5,1,0,0,1,0,4,1,10,8,6,0,1,0,1,1,1,0,16,16,0,3,2,1,1,1,4,3,0,3,0,0,0,1,0,0,0,0,0,5,0,0,0,12,39,4,1,2,0,4,0,4,9,2,0,0,4,0,0,1,0,9,6,5,1,0,0,0,0,1,0,0,5,0,1,0,0,1,0,0,0,1,0,0,1,0,2,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,14,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"590",912.5,437.5,5,0,1,0,0,10,3,2,3,2,0,2,3,17,9,4,0,1,1,0,3,2,2,7,25,0,5,2,1,0,1,3,11,0,2,1,0,1,3,1,0,0,0,0,6,1,0,0,19,26,2,1,2,0,0,0,7,11,2,0,1,4,3,0,6,0,8,4,4,2,0,2,2,1,2,1,0,5,0,1,1,6,0,0,3,0,1,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,0,0,0,2,0,1,0,10,0,1,0,5,0,1,0,1,0,1,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"591",912.5,462.5,5,0,1,0,0,4,0,6,0,3,2,1,0,6,7,0,0,11,2,2,1,0,1,13,13,0,5,3,2,2,0,0,4,0,0,3,0,0,1,1,1,0,0,1,3,0,0,0,6,16,9,1,2,0,0,0,4,3,0,0,2,1,2,0,6,1,20,11,5,2,1,0,0,0,0,0,0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,2,0,2,7,0,0,0,1,0,0,0,10,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,0,0,15,1,0,0,0,0,1,1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"592",912.5,487.5,0,0,5,0,0,0,1,8,0,1,0,2,0,7,12,3,0,12,1,1,2,0,0,7,19,0,0,0,1,1,2,2,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,7,3,0,0,0,0,0,0,4,0,0,0,1,0,0,2,0,13,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,3,0,0,0,0,1,0,0,0,3,1,3,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"593",912.5,62.5,0,0,14,0,0,0,0,0,0,0,2,3,5,18,25,7,0,2,2,0,0,0,2,7,20,0,0,0,1,0,1,3,4,1,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,3,3,0,0,0,1,3,0,18,0,4,0,0,0,2,0,1,1,0,5,0,14,0,8,0,4,0,0,0,1,1,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,5,0,0,0,0,1,0,0,4,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"594",912.5,87.5,1,0,20,0,0,0,0,1,0,0,3,1,3,14,15,10,0,0,0,0,0,1,0,9,37,0,1,0,1,0,0,1,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,5,1,1,2,0,0,0,4,8,0,0,0,1,3,0,11,0,4,0,1,0,6,0,0,0,0,0,0,17,0,5,0,5,0,0,1,0,0,0,0,5,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,2,0,0,0,1,1,0,0,1,0,1,1,0,5,1,0,1,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"595",912.5,112.5,0,0,12,0,0,0,1,0,4,0,2,2,3,9,28,23,0,4,1,0,0,1,2,6,27,0,2,0,0,0,1,2,11,1,2,0,1,0,2,0,0,0,0,0,0,0,0,1,1,7,0,0,4,0,0,0,6,9,0,0,2,2,1,0,15,0,2,0,3,0,4,0,0,0,0,7,0,5,0,3,0,0,0,0,2,0,0,0,0,5,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,5,0,0,0,3,0,0,0,2,2,0,0,0,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,2,4,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"596",912.5,137.5,0,0,10,0,0,1,0,1,1,0,0,3,1,10,52,14,0,4,0,1,0,3,0,7,36,0,2,0,4,1,1,2,22,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,3,2,1,0,1,0,0,0,3,10,0,0,0,0,3,0,18,0,5,0,1,0,3,0,0,0,0,18,0,3,0,7,1,3,0,0,2,2,2,1,0,5,0,1,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"597",912.5,162.5,2,0,13,1,0,0,1,0,1,1,0,1,1,16,22,8,0,2,1,0,0,1,1,4,57,2,1,2,2,0,1,0,12,1,1,2,0,2,4,0,0,0,0,0,0,0,0,0,3,6,2,0,2,0,0,0,7,9,0,0,1,0,2,0,11,0,3,0,1,1,3,0,1,0,3,4,0,1,0,5,1,0,0,0,1,1,0,1,0,1,0,0,1,2,1,0,0,0,0,10,0,2,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,4,0,0,1,0,0,1,0,1,0,0,2,0,1,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,44,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
